,tv,radio,social_media,sales
3104,38000.0,15271.04,2028.07,132155.08
3105,82000.0,25844.21,5576.69,294435.99
3106,19000.0,3538.77,2106.95,65252.06
3107,73000.0,16852.83,4371.49,258869.42
3108,14000.0,218.03,337.64,48948.81
3109,80000.0,29340.19,7067.68,284260.35
3110,20000.0,8722.93,3337.46,68810.72
3111,71000.0,19979.77,6960.36,252076.43
3112,13000.0,5039.61,5038.28,48154.4
3113,21000.0,2669.4,1602.54,77613.96
3114,48000.0,12735.75,21.27,170615.42
3115,13000.0,3597.24,5441.01,52300.15
3116,49000.0,13090.88,2950.2,176716.9
3117,87000.0,34690.28,5616.5,305713.58
3118,93000.0,34795.12,4269.07,326434.45
3119,93000.0,34371.19,6494.09,331013.25
3120,21000.0,5000.54,199.66,75821.96
3121,33000.0,11350.73,964.36,117588.85
3122,94000.0,29088.31,4337.24,336784.91
3123,96000.0,34091.18,6356.48,342198.39
3124,38000.0,12600.92,2971.34,140137.01
3125,52000.0,21005.51,2405.1,184091.6
3126,28000.0,11268.41,1373.88,102679.05
3127,12000.0,5037.81,1199.56,45273.66
3128,51000.0,19841.78,4035.11,178557.42
3129,44000.0,20730.54,7469.62,157790.29
3130,99000.0,37127.88,3057.99,354966.42
3131,27000.0,4701.94,2075.23,99357.29
3132,52000.0,22908.17,3257.42,185895.02
3133,98000.0,26847.5,555.85,351862.79
3134,90000.0,29748.04,191.96,323089.06
3135,95000.0,37641.17,4268.64,335336.74
3136,28000.0,10973.68,2558.39,102978.83
3137,23000.0,1577.02,1075.43,78151.38
3138,58000.0,17791.38,4621.13,201908.51
3139,59000.0,19834.62,7641.13,210230.05
3140,37000.0,1555.59,19.31,130480.89
3141,49000.0,16682.62,4159.43,165653.85
3142,37000.0,14147.16,7161.31,134641.02
3143,97000.0,31690.83,5548.21,342426.13
3144,50000.0,17682.75,1605.19,175499.5
3145,99000.0,30308.41,7342.51,351042.62
3146,97000.0,34968.19,6731.47,342089.95
3147,58000.0,21399.93,2172.74,206413.04
3148,28000.0,10347.06,1330.44,96979.42
3149,76000.0,19101.8,2327.48,268892.29
3150,30000.0,6433.77,718.03,106652.76
3151,25000.0,14066.59,1322.9,90811.97
3152,50000.0,6744.75,1282.87,178146.19
3153,45000.0,12666.62,1415.74,160240.93
3154,23000.0,2119.8,893.3,80701.33
3155,86000.0,30409.58,6126.36,306770.73
3156,58000.0,21746.66,4451.85,210223.87
3157,20000.0,12920.66,1865.53,72346.27
3158,39000.0,26082.14,3414.84,135615.09
3159,92000.0,25648.76,4156.53,328451.95
3160,37000.0,17592.61,2569.46,130268.63
3161,81000.0,22063.61,2294.25,290407.4
3162,10000.0,5592.29,1396.28,36126.43
3163,20000.0,11764.36,1308.74,71124.71
3164,36000.0,2629.06,4784.61,129855.96
3165,54000.0,4341.9,1135.47,191964.91
3166,40000.0,17332.75,428.53,143704.3
3167,85000.0,23787.07,2504.07,307309.54
3168,24000.0,7544.7,2339.84,83557.12
3169,12000.0,2914.65,2951.87,52198.93
3170,46000.0,17469.94,1304.58,165228.84
3171,71000.0,21492.2,5969.25,253691.01
3172,20000.0,14141.82,1024.81,70030.21
3173,90000.0,32711.66,4755.05,322393.03
3174,94000.0,27089.74,1867.95,336647.63
3175,98000.0,28556.38,5407.82,346185.84
3176,23000.0,4375.79,3299.25,81432.66
3177,24000.0,11189.9,329.94,83489.05
3178,26000.0,14816.94,5930.06,95036.07
3179,23000.0,16625.02,612.28,80681.45
3180,46000.0,15633.11,2681.85,164598.72
3181,26000.0,12788.5,3013.49,97744.36
3182,25000.0,5438.16,17.01,88434.22
3183,17000.0,10653.28,1828.6,61881.91
3184,27000.0,2334.27,61.27,94637.61
3185,96000.0,32891.65,2377.67,344664.98
3186,24000.0,10621.79,1086.53,86879.18
3187,67000.0,20081.71,884.52,233085.01
3188,26000.0,3977.0,130.78,90181.68
3189,23000.0,9024.58,3276.22,85939.9
3190,95000.0,31055.72,6758.47,340623.36
3191,58000.0,13303.69,4383.67,207572.06
3192,46000.0,15571.91,3193.75,162700.96
3193,30000.0,7570.74,732.23,109976.06
3194,40000.0,13322.67,2613.95,145173.1
3195,43000.0,19404.67,1227.67,148178.56
3196,92000.0,42271.58,7379.31,328842.67
3197,98000.0,29350.27,6913.73,347507.37
3198,92000.0,29645.28,2641.85,330264.32
3199,54000.0,11117.55,2865.08,189655.81
3200,52000.0,18159.94,318.09,182929.6
3201,77000.0,28867.5,3481.91,270065.32
3202,84000.0,22476.96,2357.76,295713.57
3203,44000.0,10242.68,468.68,159267.74
3204,85000.0,27891.0,7145.67,302831.73
3205,63000.0,20236.5,4367.76,230124.35
3206,28000.0,17343.64,2071.64,96930.05
3207,81000.0,26672.72,4564.26,291320.04
3208,60000.0,12859.01,2182.89,213340.7
3209,45000.0,17127.52,1462.86,157656.16
3210,40000.0,8144.14,719.07,146079.23
3211,50000.0,14118.24,461.93,178277.64
3212,63000.0,17250.1,877.48,227292.97
3213,51000.0,14292.25,469.67,182526.46
3214,65000.0,24237.44,5698.04,225452.59
3215,70000.0,6447.45,381.43,248312.75
3216,50000.0,17637.29,1085.35,176674.75
3217,45000.0,14293.97,1906.69,156463.37
3218,45000.0,13491.38,427.45,164152.73
3219,31000.0,8275.87,2131.42,112192.88
3220,20000.0,2372.9,857.51,73751.2
3221,25000.0,15285.73,430.38,88887.79
3222,48000.0,16069.93,4783.02,165992.06
3223,12000.0,3135.56,2924.75,40562.29
3224,27000.0,7351.58,3159.42,96745.91
3225,75000.0,30081.01,6303.43,268812.03
3226,53000.0,17369.53,4404.96,188212.39
3227,26000.0,10400.53,2607.02,89840.06
3228,79000.0,28969.68,5722.55,281355.42
3229,64000.0,26089.26,6297.89,225980.79
3230,25000.0,11140.89,2011.77,91250.34
3231,25000.0,8577.29,1765.27,88391.52
3232,22000.0,3482.54,1146.37,81237.8
3233,76000.0,34124.97,5948.49,270342.57
3234,64000.0,20712.22,5464.03,228432.6
3235,55000.0,26772.63,6895.09,198152.19
3236,87000.0,21847.24,4848.89,308745.12
3237,58000.0,22809.42,6167.09,198915.84
3238,21000.0,8977.24,1183.89,77286.57
3239,51000.0,18814.8,3440.68,182511.61
3240,14000.0,14955.57,924.45,46586.82
3241,19000.0,7069.72,3109.66,66334.27
3242,72000.0,33198.22,2388.29,257236.72
3243,92000.0,31183.04,5005.95,331754.76
3244,84000.0,27771.19,4870.18,299257.1
3245,17000.0,4490.6,947.53,55792.76
3246,33000.0,16361.0,2198.07,116679.89
3247,53000.0,19374.49,211.22,191864.13
3248,34000.0,15851.3,2468.16,130342.02
3249,61000.0,20161.05,3305.57,219188.78
3250,24000.0,14537.01,5115.17,82959.11
3251,16000.0,3639.31,2077.95,54318.74
3252,93000.0,32497.99,8698.5,331541.51
3253,88000.0,33649.54,6652.39,314871.5
3254,75000.0,24461.23,7508.53,261515.35
3255,24000.0,9509.3,3018.31,81288.53
3256,90000.0,26914.29,6074.16,322466.8
3257,69000.0,12362.77,1544.76,245510.18
3258,32000.0,16821.67,1585.22,114669.54
3259,76000.0,32668.74,6549.8,269031.4
3260,40000.0,20307.4,1150.82,139985.95
3261,66000.0,23768.23,5455.27,242233.68
3262,47000.0,17747.72,5058.79,164747.63
3263,82000.0,25145.87,2923.13,288746.34
3264,19000.0,7809.77,2943.76,67283.27
3265,97000.0,32369.94,5285.9,341124.88
3266,93000.0,33788.91,5026.88,328618.35
3267,53000.0,21553.91,8112.43,192322.58
3268,98000.0,27412.16,4655.18,351417.91
3269,14000.0,5736.64,1232.05,48944.58
3270,77000.0,16069.28,357.1,273494.65
3271,67000.0,16096.69,1386.04,238720.37
3272,52000.0,18383.97,704.46,186081.79
3273,19000.0,6819.13,3677.2,63505.99
3274,70000.0,28115.19,5700.98,251235.91
3275,25000.0,1896.59,1966.39,84309.44
3276,41000.0,24740.52,9855.09,152510.02
3277,25000.0,14165.91,496.06,87279.78
3278,54000.0,19697.2,1434.32,193735.84
3279,33000.0,13193.3,782.5,123857.81
3280,69000.0,25748.82,1818.4,248179.72
3281,51000.0,17875.53,5311.29,181159.04
3282,69000.0,28016.97,6183.2,248290.79
3283,80000.0,33192.91,6567.47,287314.26
3284,44000.0,7159.15,1946.13,157885.42
3285,22000.0,4079.79,922.61,81130.91
3286,94000.0,40131.12,5876.51,333422.83
3287,62000.0,20468.93,5018.04,217773.05
3288,78000.0,28730.49,5352.24,276721.13
3289,65000.0,17295.83,3449.77,234887.85
3290,79000.0,21064.77,7177.42,283041.86
3291,57000.0,20885.51,552.81,202791.99
3292,16000.0,6856.47,635.84,54871.47
3293,31000.0,6274.39,189.04,109333.53
3294,58000.0,14620.54,1667.64,204833.8
3295,47000.0,27986.51,5474.04,167672.61
3296,53000.0,16945.23,2181.72,188824.81
3297,14000.0,11797.52,279.32,52319.75
3298,43000.0,22334.36,3378.79,156920.88
3299,43000.0,11969.07,5149.78,152097.06
3300,91000.0,33166.43,1289.13,324096.96
3301,46000.0,14771.31,2053.78,163349.8
3302,93000.0,29084.71,9310.73,327240.45
3303,69000.0,22388.1,4680.05,245760.39
3304,38000.0,6238.74,2254.93,133541.65
3305,88000.0,34751.41,3520.74,308306.3
3306,24000.0,3595.6,980.34,86937.14
3307,80000.0,34562.55,6122.0,286957.33
3308,33000.0,11247.53,4786.84,110796.91
3309,55000.0,10837.3,2078.6,198617.45
3310,74000.0,22670.29,4618.75,261234.14
3311,26000.0,14758.37,605.99,93881.06
3312,100000.0,32735.14,5361.31,360109.68
3313,78000.0,20850.51,903.61,279687.17
3314,75000.0,23602.55,4523.74,266217.02
3315,34000.0,9581.61,3153.04,121238.58
3316,26000.0,19837.63,857.27,88396.41
3317,100000.0,30057.31,6120.96,352013.35
3318,44000.0,12564.32,4048.95,153036.18
3319,72000.0,37869.0,3738.8,255663.02
3320,35000.0,9497.46,2826.74,124306.43
3321,26000.0,9724.54,926.88,96757.63
3322,44000.0,25394.85,6637.34,156717.13
3323,67000.0,14967.89,992.68,235795.87
3324,92000.0,28100.43,6381.56,325161.01
3325,91000.0,30231.49,4807.26,326023.11
3326,39000.0,13609.8,4812.46,141914.08
3327,32000.0,5838.12,2765.54,115343.62
3328,77000.0,31943.58,4004.85,274583.84
3329,34000.0,10920.58,1175.52,117111.48
3330,37000.0,9859.49,2897.94,132985.73
3331,41000.0,13951.81,4477.14,147150.18
3332,52000.0,13717.33,1558.11,186068.12
3333,37000.0,16852.98,3919.17,130676.24
3334,44000.0,19866.75,3239.33,152460.68
3335,65000.0,24081.3,6713.94,233741.25
3336,59000.0,11795.31,5285.55,208859.42
3337,87000.0,22290.68,3487.82,309215.43
3338,18000.0,5446.34,3734.72,62796.73
3339,20000.0,1319.81,644.22,72615.51
3340,77000.0,28949.58,1239.42,272549.5
3341,60000.0,19621.87,2391.94,213594.37
3342,19000.0,8375.28,2664.24,67438.55
3343,54000.0,23843.83,2481.61,191581.72
3344,96000.0,36970.47,7525.47,345115.3
3345,96000.0,24274.37,3456.33,342697.65
3346,43000.0,17439.19,2697.97,153051.11
3347,13000.0,4441.69,43.93,49905.14
3348,43000.0,15624.76,5683.33,155612.44
3349,36000.0,16257.72,2784.61,132170.0
3350,12000.0,2846.45,2467.49,42436.22
3351,75000.0,22650.24,1537.76,263807.59
3352,37000.0,14344.14,3138.65,131944.67
3353,38000.0,10818.58,612.44,140022.49
3354,20000.0,1028.43,921.79,72763.94
3355,41000.0,14361.71,2625.77,151794.23
3356,94000.0,25987.28,3090.72,336128.52
3357,90000.0,28660.05,3637.39,321744.46
3358,31000.0,16876.23,1049.5,108852.31
3359,13000.0,1178.42,6490.11,49107.79
3360,56000.0,14706.41,3985.68,200002.56
3361,62000.0,21159.24,141.11,223052.15
3362,17000.0,6867.83,23.45,55373.13
3363,18000.0,1271.18,1050.9,62800.2
3364,36000.0,17571.88,1500.33,129817.68
3365,68000.0,26990.61,2552.59,238337.81
3366,30000.0,5312.3,516.59,106599.23
3367,73000.0,23015.52,2959.91,255805.26
3368,26000.0,1739.58,6435.91,96317.3
3369,63000.0,23914.06,3340.21,224808.17
3370,32000.0,5583.3,1811.83,114192.65
3371,80000.0,30282.25,7438.1,283281.15
3372,79000.0,23135.88,1406.37,279512.62
3373,27000.0,7759.09,1017.37,94713.15
3374,28000.0,10801.38,3119.77,95967.36
3375,23000.0,6674.39,153.02,83386.92
3376,56000.0,13218.43,3196.61,203564.97
3377,88000.0,27542.82,4614.03,315376.87
3378,33000.0,8767.06,3074.58,119190.7
3379,56000.0,14652.87,2096.61,200450.16
3380,47000.0,18223.07,1474.87,169762.25
3381,89000.0,31064.6,6006.34,321353.77
3382,64000.0,12626.42,1734.42,232360.27
3383,20000.0,5529.66,1538.81,71378.17
3384,85000.0,18808.97,5653.7,303027.14
3385,68000.0,28101.84,1426.34,245494.61
3386,89000.0,31105.88,4739.29,314651.63
3387,54000.0,9674.17,1365.67,191159.56
3388,74000.0,20161.19,2571.21,261522.58
3389,84000.0,26424.87,1192.68,301035.32
3390,98000.0,33397.17,7286.84,350391.91
3391,26000.0,8893.58,236.53,88351.57
3392,87000.0,19917.36,3127.91,306248.78
3393,49000.0,9296.77,1840.31,170806.85
3394,100000.0,37711.03,8096.59,355643.7
3395,69000.0,20311.32,2926.08,250028.22
3396,70000.0,23021.95,8345.16,245412.64
3397,93000.0,16530.29,2319.05,336213.58
3398,26000.0,15204.39,3615.25,92667.83
3399,88000.0,34391.9,5058.45,307980.77
3400,19000.0,14708.73,2737.6,70951.6
3401,25000.0,17806.23,2724.31,90533.73
3402,42000.0,7593.39,350.84,154346.11
3403,59000.0,10572.27,978.36,206224.03
3404,78000.0,25398.63,5864.78,273607.41
3405,16000.0,3849.73,1237.22,57150.89
3406,94000.0,27474.02,5880.69,336333.62
3407,37000.0,14956.62,3961.66,128718.79
3408,45000.0,16928.75,551.05,162235.7
3409,64000.0,26899.36,7413.32,222469.65
3410,81000.0,29722.85,1837.94,291333.73
3411,46000.0,8066.8,508.13,165275.95
3412,100000.0,32720.44,4622.53,355368.87
3413,30000.0,11039.89,224.89,108360.3
3414,74000.0,26115.38,5268.66,263993.44
3415,25000.0,7787.56,1171.26,82732.31
3416,17000.0,6337.47,1733.24,63184.63
3417,34000.0,12637.59,308.47,112814.79
3418,21000.0,2126.63,1771.58,73675.73
3419,56000.0,8731.41,3349.44,199564.8
3420,77000.0,29549.85,5219.42,271739.55
3421,42000.0,15204.7,2230.22,151224.81
3422,11000.0,4512.8,2293.46,35050.8
3423,20000.0,10331.51,1335.15,69431.01
3424,27000.0,6665.69,1885.68,95657.07
3425,54000.0,26555.42,4633.75,192943.68
3426,14000.0,9102.13,114.33,50324.66
3427,52000.0,14790.1,3012.86,179152.86
3428,50000.0,23425.43,1702.2,177002.39
3429,50000.0,19575.75,477.73,176890.96
3430,78000.0,19203.96,2635.15,275760.59
3431,54000.0,15696.46,3306.41,184643.66
3432,57000.0,21187.77,1021.53,200090.88
3433,56000.0,15920.9,310.01,197126.27
3434,94000.0,25306.68,8030.21,332633.46
3435,58000.0,18169.16,137.57,204305.41
3436,74000.0,19417.83,4035.88,265939.19
3437,96000.0,37195.47,8666.58,337202.06
3438,82000.0,28517.99,5242.18,291563.71
3439,48000.0,14590.81,457.23,175001.35
3440,46000.0,22782.34,1590.8,164591.81
3441,97000.0,42194.42,5549.95,344715.19
3442,15000.0,1724.49,2238.01,52143.0
3443,23000.0,4290.95,999.13,86239.69
3444,17000.0,9735.39,4977.14,62670.9
3445,29000.0,11278.08,3290.79,100802.56
3446,79000.0,33576.7,2990.85,282039.79
3447,28000.0,10823.17,23.11,94736.89
3448,39000.0,19192.83,1538.11,140822.73
3449,97000.0,35761.88,7309.64,347323.31
3450,15000.0,2251.0,2071.72,44761.72
3451,73000.0,38765.85,3606.4,258913.71
3452,26000.0,15962.43,3251.31,94263.38
3453,44000.0,132.42,91.14,155796.84
3454,73000.0,25147.83,3786.92,256954.76
3455,75000.0,25704.65,5893.58,263530.14
3456,59000.0,13042.66,1123.62,213482.83
3457,22000.0,9963.83,5045.82,72569.54
3458,93000.0,26978.04,6000.29,327352.63
3459,39000.0,8192.23,1786.0,139776.17
3460,22000.0,5538.21,3675.91,80259.05
3461,19000.0,7726.15,2074.51,66317.52
3462,63000.0,19333.41,6703.98,225461.04
3463,66000.0,19532.31,3884.09,235918.76
3464,92000.0,31626.15,2225.64,327818.25
3465,84000.0,28277.81,3840.34,299021.99
3466,47000.0,13838.43,2524.16,166783.83
3467,46000.0,14710.86,961.34,166264.94
3468,45000.0,18633.77,1639.69,168675.3
3469,59000.0,23062.16,2518.6,207200.18
3470,15000.0,3013.59,4312.85,51378.77
3471,11000.0,38.15,266.77,34059.56
3472,88000.0,35927.95,8670.85,311908.15
3473,21000.0,6326.9,1731.5,78823.5
3474,65000.0,25285.1,12054.75,228454.38
3475,91000.0,27853.49,7912.25,327304.96
3476,74000.0,26326.87,204.88,267457.86
3477,90000.0,28588.55,4505.42,319480.13
3478,58000.0,20906.86,4012.2,210174.33
3479,62000.0,27343.92,1912.19,221540.72
3480,69000.0,26114.36,2022.41,244267.06
3481,14000.0,4432.8,637.22,48503.18
3482,51000.0,11944.81,1367.74,180270.1
3483,17000.0,6644.54,889.9,57854.81
3484,89000.0,22221.07,4799.17,321555.16
3485,12000.0,3188.13,1048.34,40588.61
3486,77000.0,28845.46,2077.2,277754.5
3487,35000.0,14308.89,1266.8,123467.25
3488,45000.0,16515.7,6973.44,160170.01
3489,69000.0,21530.32,808.43,244359.39
3490,36000.0,12460.66,1916.98,130308.93
3491,90000.0,30763.63,3521.7,320164.78
3492,68000.0,18545.02,3901.62,246526.29
3493,97000.0,32664.93,3404.34,342131.86
3494,88000.0,20363.62,5245.15,313598.01
3495,37000.0,18115.29,3862.6,129220.7
3496,26000.0,12888.58,4686.96,91424.01
3497,100000.0,34999.57,3442.71,354623.46
3498,85000.0,24155.51,4220.9,303297.69
3499,55000.0,24072.12,5369.23,194559.07
3500,52000.0,20300.7,4283.67,184971.78
3501,34000.0,11611.61,3240.61,114696.11
3502,70000.0,23317.74,5445.91,249273.6
3503,34000.0,12360.83,5470.92,121709.96
3504,74000.0,28296.3,5035.41,260095.34
3505,20000.0,6660.92,657.15,74787.81
3506,76000.0,21010.02,4471.26,275736.14
3507,50000.0,11758.94,697.24,173187.79
3508,33000.0,10176.85,1872.57,117552.85
3509,14000.0,1171.32,2403.0,47391.72
3510,34000.0,8964.29,2893.73,123349.22
3511,47000.0,11997.98,2844.79,172270.19
3512,79000.0,28990.04,5706.56,287583.2
3513,17000.0,7089.04,267.24,56967.45
3514,52000.0,15040.81,2272.8,182727.11
3515,38000.0,14032.1,298.86,141217.67
3516,86000.0,27939.6,6377.5,307718.94
3517,33000.0,3887.49,2279.99,116015.3
3518,33000.0,8231.08,1830.72,118463.67
3519,23000.0,12155.13,2918.8,85092.94
3520,66000.0,16432.2,3237.04,236891.03
3521,69000.0,21320.44,4852.93,249206.1
3522,96000.0,31450.66,5395.93,343910.85
3523,20000.0,8556.14,2255.18,79281.71
3524,43000.0,17610.65,1794.59,149406.87
3525,59000.0,21492.69,1530.35,205684.8
3526,40000.0,23740.14,2669.95,137168.82
3527,16000.0,2452.54,865.97,61060.92
3528,100000.0,36072.34,7343.77,353618.63
3529,87000.0,26996.28,1866.03,312148.7
3530,37000.0,14075.41,277.74,131666.25
3531,26000.0,2411.41,1128.85,93180.48
3532,21000.0,1086.56,1233.64,75258.44
3533,86000.0,18907.31,4165.04,305204.37
3534,95000.0,25733.76,2270.53,336657.14
3535,88000.0,32847.09,6447.43,310743.5
3536,79000.0,23391.26,5083.69,281860.95
3537,93000.0,34112.17,2786.39,329167.36
3538,49000.0,10554.74,342.5,178562.48
3539,39000.0,10429.07,4376.0,138431.59
3540,53000.0,25162.88,5689.89,186529.22
3541,49000.0,14163.95,1040.51,173800.02
3542,78000.0,21173.55,1521.43,279841.78
3543,95000.0,28464.52,3601.17,344920.79
3544,55000.0,20873.1,2839.87,193900.07
3545,90000.0,24746.9,7061.84,323855.4
3546,20000.0,7833.71,4783.67,71074.66
3547,57000.0,16224.36,2816.39,209536.5
3548,37000.0,7139.06,2660.93,129887.27
3549,49000.0,18914.32,747.3,172252.88
3550,31000.0,12531.01,2685.31,114048.76
3551,16000.0,1575.24,2036.79,59084.81
3552,24000.0,11019.89,759.86,86737.32
3553,62000.0,17836.36,3980.69,222544.03
3554,99000.0,35238.72,2678.61,353097.3
3555,99000.0,29659.63,7730.38,353548.65
3556,75000.0,21565.11,6507.94,267852.75
3557,68000.0,11149.28,3602.21,240962.41
3558,98000.0,34893.58,6591.23,352318.68
3559,26000.0,10722.82,2627.92,90790.29
3560,15000.0,1619.46,263.74,56222.71
3561,75000.0,24766.78,8778.42,264828.23
3562,61000.0,9879.17,1436.03,213071.63
3563,16000.0,3815.21,332.79,53219.21
3564,53000.0,19361.61,1654.83,189655.06
3565,13000.0,1430.68,1661.34,46633.33
3566,62000.0,21566.59,1046.84,219900.14
3567,21000.0,6753.06,1970.54,75124.16
3568,61000.0,26017.96,4539.55,216549.93
3569,13000.0,1523.94,3518.97,51336.91
3570,67000.0,23743.6,2231.24,237017.14
3571,90000.0,30459.88,6350.36,315179.2
3572,50000.0,21863.44,5987.26,176923.37
3573,12000.0,7525.87,4351.14,45368.48
3574,75000.0,20299.46,8637.94,268565.73
3575,60000.0,31917.95,1642.86,215758.17
3576,74000.0,22324.64,4001.17,266362.76
3577,10000.0,2687.16,2552.87,37084.05
3578,54000.0,13686.15,865.0,199033.58
3579,40000.0,9952.7,498.16,146889.94
3580,51000.0,27456.1,1952.14,181341.89
3581,80000.0,19329.79,2659.79,286724.15
3582,14000.0,2648.97,2182.94,55574.28
3583,29000.0,8943.42,2715.74,105320.52
3584,61000.0,9574.19,1846.56,215911.72
3585,83000.0,31885.69,3038.15,296244.94
3586,15000.0,7631.56,1459.35,55446.68
3587,39000.0,21554.3,3285.52,145708.6
3588,58000.0,20762.68,4156.66,208813.17
3589,64000.0,20533.17,4245.64,226780.65
3590,59000.0,21187.24,1117.23,206621.21
3591,89000.0,30514.87,9431.99,314251.91
3592,64000.0,26375.82,3715.56,225782.1
3593,14000.0,2359.35,1141.38,50497.9
3594,54000.0,13096.47,1750.72,195815.05
3595,40000.0,6151.43,5955.43,143178.54
3596,23000.0,9665.97,3653.52,77787.37
3597,67000.0,22281.32,5024.26,237488.7
3598,37000.0,4539.36,807.81,128110.5
3599,33000.0,20811.06,4438.58,118500.21
3600,97000.0,29947.11,4767.62,345946.71
3601,67000.0,16705.37,2657.61,238334.66
3602,27000.0,2742.98,290.66,96015.13
3603,46000.0,13782.66,176.73,164256.03
3604,17000.0,6933.96,1745.7,60641.36
3605,70000.0,25142.38,3418.22,248981.99
3606,97000.0,30539.84,8846.15,348452.96
3607,100000.0,30107.06,8054.54,357788.2
3608,18000.0,1481.61,2321.32,59548.23
3609,63000.0,15798.2,4337.96,225745.4
3610,47000.0,15588.49,4779.98,166450.73
3611,77000.0,25051.75,4273.36,270167.49
3612,60000.0,17599.14,1792.46,217008.21
3613,12000.0,5309.37,886.19,40690.36
3614,58000.0,21366.63,4869.84,209916.07
3615,66000.0,18198.38,6138.03,236411.75
3616,98000.0,37299.69,5509.88,346949.04
3617,23000.0,14805.53,1818.71,80272.52
3618,29000.0,4442.71,3533.26,104421.18
3619,57000.0,2451.16,1932.47,201431.24
3620,10000.0,1667.02,5648.12,34787.09
3621,97000.0,34786.44,5168.13,344029.59
3622,62000.0,13250.96,2680.23,218173.14
3623,78000.0,31219.47,7587.73,270653.59
3624,32000.0,21477.27,3457.47,113675.14
3625,56000.0,21411.17,3944.67,199004.1
3626,44000.0,12613.35,2000.28,158673.09
3627,25000.0,15660.68,4894.26,93293.22
3628,46000.0,7179.37,3421.23,166495.74
3629,49000.0,17579.87,1218.99,173612.08
3630,84000.0,28255.84,5699.99,298882.34
3631,12000.0,6299.11,912.15,40153.6
3632,99000.0,34920.93,6825.08,355926.12
3633,47000.0,12914.93,1829.35,172878.05
3634,31000.0,10822.49,857.72,107316.52
3635,64000.0,22335.42,434.65,225805.0
3636,88000.0,25597.28,4903.21,314311.33
3637,94000.0,21231.89,4101.77,334246.13
3638,13000.0,11973.38,124.17,49498.01
3639,94000.0,33993.74,5491.58,334791.42
3640,61000.0,26823.43,5586.46,214346.54
3641,75000.0,26576.05,6141.8,265217.24
3642,83000.0,24140.79,5204.84,292313.55
3643,10000.0,5298.17,903.99,37069.27
3644,84000.0,27299.56,5084.32,305181.97
3645,27000.0,8356.88,3829.89,97930.25
3646,66000.0,34394.43,3764.87,240890.6
3647,60000.0,11201.91,3278.17,210069.57
3648,44000.0,11822.5,1840.56,155630.23
3649,11000.0,2478.5,1480.32,38865.97
3650,38000.0,9953.27,713.26,134396.09
3651,35000.0,14579.77,3274.51,124176.35
3652,49000.0,16591.6,394.76,177308.79
3653,63000.0,18662.87,2145.02,225850.9
3654,26000.0,17177.53,2970.98,94504.04
3655,39000.0,5044.62,2012.81,138856.21
3656,31000.0,18129.41,3425.16,113548.1
3657,32000.0,11859.27,1787.56,110377.28
3658,14000.0,11244.39,2602.43,53871.49
3659,77000.0,25467.34,1829.69,273798.88
3660,69000.0,21046.61,5599.1,245643.14
3661,88000.0,29437.58,5523.01,317159.43
3662,93000.0,24641.2,4856.11,326035.88
3663,10000.0,573.24,1072.54,33719.61
3664,85000.0,29573.19,5647.53,298313.71
3665,91000.0,29481.79,2502.11,324871.36
3666,92000.0,26892.69,3890.89,327869.54
3667,25000.0,13969.21,5209.41,90625.18
3668,33000.0,7841.8,2114.6,113396.52
3669,77000.0,28468.83,3439.72,274906.77
3670,69000.0,26949.94,2112.65,245332.89
3671,25000.0,1247.19,1757.64,90042.69
3672,67000.0,28208.12,4030.45,239600.46
3673,47000.0,19600.89,8160.76,166975.85
3674,81000.0,32481.8,5065.84,287915.42
3675,98000.0,33804.17,6854.7,349641.08
3676,78000.0,24735.8,4856.54,279522.77
3677,35000.0,15072.34,928.1,123565.29
3678,26000.0,8871.76,1900.11,91710.45
3679,58000.0,27232.06,4969.44,211728.38
3680,46000.0,23820.48,1627.42,159450.85
3681,60000.0,17220.85,5411.44,216668.24
3682,51000.0,16174.85,1898.54,185048.76
3683,27000.0,12246.0,2026.17,99963.03
3684,55000.0,14656.63,3817.98,191521.27
3685,88000.0,31060.4,5598.76,313124.95
3686,33000.0,5338.71,2316.94,120252.12
3687,43000.0,14623.16,3608.02,154264.71
3688,84000.0,31215.86,1944.92,296615.21
3689,97000.0,31417.45,4016.9,343481.66
3690,49000.0,18606.29,5167.47,175539.14
3691,54000.0,26811.27,7628.13,193871.2
3692,15000.0,5559.33,1207.83,48276.55
3693,68000.0,16845.3,4987.39,243392.81
3694,37000.0,13338.92,2531.48,132875.57
3695,79000.0,26742.89,4026.51,285683.88
3696,96000.0,24603.6,4146.17,342958.2
3697,56000.0,14682.11,3733.37,204114.02
3698,31000.0,12327.46,1450.39,106762.54
3699,34000.0,18151.12,3103.47,120113.02
3700,62000.0,26565.56,2245.3,216251.88
3701,38000.0,15202.47,2346.26,128993.58
3702,32000.0,14487.36,931.81,111188.12
3703,91000.0,35488.87,6478.93,324627.33
3704,30000.0,11877.72,521.65,105540.29
3705,53000.0,17710.48,670.14,185033.03
3706,87000.0,34452.87,5827.06,308220.47
3707,92000.0,27868.48,2766.44,323402.1
3708,97000.0,38913.96,9088.16,349394.37
3709,99000.0,34475.76,4934.27,347552.41
3710,68000.0,16410.37,3082.84,243343.08
3711,73000.0,17202.43,5265.15,263007.96
3712,73000.0,31854.39,5430.96,260141.05
3713,20000.0,7325.06,1587.89,70881.48
3714,38000.0,17171.51,4116.56,139000.49
3715,79000.0,28232.16,4769.82,280320.97
